t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_status,caps_on,cap_fraction,tap_pu,restore_frac,thermal_restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,motor_contactor_open_groups,motor_thermal_trip_groups,motor_locked_out_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3,cap1_state,cap1_enabled,cap2_state,cap2_enabled,fidvr_stage_effective
6.696,1,1407,NEXT_STEP,True,0.993677,-44.831366,675,0.877047,0.802263,1.010517,0.81836,0.876576,dist_bus,675,0.876576,0.876576,0.877047,STALLED_MOTORS,0.993677,2.831,12.052,on,True,1.0,1.05,0.067,0.0,,,,0,7,5,0,0,5,5,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.729,1,1408,NEXT_STEP,False,0.993677,-44.831366,675,0.877132,0.802234,1.010796,0.818365,0.876659,dist_bus,675,0.876659,0.876659,0.877132,STALLED_MOTORS,0.993677,2.828,12.038,on,True,1.0,1.05,0.067,0.0,,,,0,7,5,0,0,5,5,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.732,1,1410,NEXT_STEP,True,0.993694,-44.999538,675,0.877141,0.802254,1.01079,0.81838,0.876669,dist_bus,675,0.876669,0.876669,0.877141,STALLED_MOTORS,0.993694,2.828,12.039,on,True,1.0,1.05,0.067,0.0,,,,0,7,5,0,0,5,5,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.765,1,1411,NEXT_STEP,False,0.993694,-44.999538,675,0.877227,0.802225,1.011069,0.818385,0.876752,dist_bus,675,0.876752,0.876752,0.877227,STALLED_MOTORS,0.993694,2.825,12.024,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.768,1,1413,NEXT_STEP,True,0.993711,-45.167555,675,0.877236,0.802245,1.011064,0.818401,0.876762,dist_bus,675,0.876762,0.876762,0.877236,STALLED_MOTORS,0.993711,2.825,12.025,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.801,1,1414,NEXT_STEP,False,0.993711,-45.167555,675,0.877321,0.802216,1.011342,0.818405,0.876844,dist_bus,675,0.876844,0.876844,0.877321,STALLED_MOTORS,0.993711,2.821,12.011,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.804,1,1416,NEXT_STEP,True,0.993727,-45.335418,675,0.87733,0.802235,1.011335,0.81842,0.876853,dist_bus,675,0.876853,0.876853,0.87733,STALLED_MOTORS,0.993727,2.822,12.011,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.837,1,1417,NEXT_STEP,False,0.993727,-45.335418,675,0.877415,0.802207,1.011613,0.818425,0.876936,dist_bus,675,0.876936,0.876936,0.877415,STALLED_MOTORS,0.993727,2.818,11.997,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.84,1,1419,NEXT_STEP,True,0.993743,-45.503122,675,0.877424,0.802225,1.011607,0.81844,0.876945,dist_bus,675,0.876945,0.876945,0.877424,STALLED_MOTORS,0.993743,2.818,11.998,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.873,1,1420,NEXT_STEP,False,0.993743,-45.503122,675,0.877509,0.802197,1.011884,0.818445,0.877027,dist_bus,675,0.877027,0.877027,0.877509,STALLED_MOTORS,0.993743,2.815,11.984,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.876,1,1422,NEXT_STEP,True,0.99376,-45.670665,675,0.877519,0.802217,1.011879,0.81846,0.877037,dist_bus,675,0.877037,0.877037,0.877519,STALLED_MOTORS,0.99376,2.815,11.984,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.909,1,1423,NEXT_STEP,False,0.99376,-45.670665,675,0.877603,0.802188,1.012156,0.818465,0.877119,dist_bus,675,0.877119,0.877119,0.877603,STALLED_MOTORS,0.99376,2.812,11.97,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.912,1,1425,NEXT_STEP,True,0.993775,-45.838045,675,0.877611,0.802206,1.012149,0.818479,0.877128,dist_bus,675,0.877128,0.877128,0.877611,STALLED_MOTORS,0.993775,2.812,11.971,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.945,1,1426,NEXT_STEP,False,0.993775,-45.838045,675,0.877696,0.802178,1.012426,0.818483,0.87721,dist_bus,675,0.87721,0.87721,0.877696,STALLED_MOTORS,0.993775,2.809,11.957,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.948,1,1428,NEXT_STEP,True,0.993791,-46.005257,675,0.877705,0.802197,1.01242,0.818498,0.877219,dist_bus,675,0.877219,0.877219,0.877705,STALLED_MOTORS,0.993791,2.809,11.957,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.981,1,1429,NEXT_STEP,False,0.993791,-46.005257,675,0.877789,0.802169,1.012696,0.818503,0.877301,dist_bus,675,0.877301,0.877301,0.877789,STALLED_MOTORS,0.993791,2.806,11.943,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
6.984,1,1431,NEXT_STEP,True,0.993806,-46.172297,675,0.877798,0.802187,1.012689,0.818517,0.87731,dist_bus,675,0.87731,0.87731,0.877798,STALLED_MOTORS,0.993806,2.806,11.944,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.017,1,1432,NEXT_STEP,False,0.993806,-46.172297,675,0.877889,0.802152,1.012962,0.818552,0.877398,dist_bus,675,0.877398,0.877398,0.877889,STALLED_MOTORS,0.993806,2.802,11.928,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.02,1,1434,NEXT_STEP,True,0.993823,-46.339132,675,0.877897,0.802172,1.012958,0.818561,0.877407,dist_bus,675,0.877407,0.877407,0.877897,STALLED_MOTORS,0.993823,2.802,11.929,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.053,1,1435,NEXT_STEP,False,0.993823,-46.339132,675,0.877988,0.802142,1.01323,0.818591,0.877495,dist_bus,675,0.877495,0.877495,0.877988,STALLED_MOTORS,0.993823,2.799,11.913,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.056,1,1437,NEXT_STEP,True,0.99384,-46.505771,675,0.877996,0.802161,1.013227,0.818602,0.877504,dist_bus,675,0.877504,0.877504,0.877996,STALLED_MOTORS,0.99384,2.799,11.914,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.089,1,1438,NEXT_STEP,False,0.99384,-46.505771,675,0.878087,0.80213,1.013498,0.818632,0.877592,dist_bus,675,0.877592,0.877592,0.878087,STALLED_MOTORS,0.99384,2.795,11.898,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.092,1,1440,NEXT_STEP,True,0.993857,-46.672219,675,0.878095,0.802149,1.013495,0.818642,0.877601,dist_bus,675,0.877601,0.877601,0.878095,STALLED_MOTORS,0.993857,2.795,11.899,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.125,1,1441,NEXT_STEP,False,0.993857,-46.672219,675,0.878186,0.802118,1.013766,0.818672,0.877689,dist_bus,675,0.877689,0.877689,0.878186,STALLED_MOTORS,0.993857,2.792,11.883,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.128,1,1443,NEXT_STEP,True,0.993874,-46.838476,675,0.878194,0.802137,1.013763,0.818683,0.877697,dist_bus,675,0.877697,0.877697,0.878194,STALLED_MOTORS,0.993874,2.792,11.884,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.161,1,1444,NEXT_STEP,False,0.993874,-46.838476,675,0.878284,0.802107,1.014034,0.818712,0.877785,dist_bus,675,0.877785,0.877785,0.878284,STALLED_MOTORS,0.993874,2.788,11.868,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.164,1,1446,NEXT_STEP,True,0.993891,-47.004539,675,0.878293,0.802126,1.014031,0.818723,0.877794,dist_bus,675,0.877794,0.877794,0.878293,STALLED_MOTORS,0.993891,2.789,11.869,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.197,1,1447,NEXT_STEP,False,0.993891,-47.004539,675,0.878383,0.802095,1.014301,0.818753,0.877881,dist_bus,675,0.877881,0.877881,0.878383,STALLED_MOTORS,0.993891,2.785,11.854,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.2,1,1449,NEXT_STEP,True,0.993908,-47.170407,675,0.878392,0.802114,1.014298,0.818763,0.87789,dist_bus,675,0.87789,0.87789,0.878392,STALLED_MOTORS,0.993908,2.785,11.854,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.233,1,1450,NEXT_STEP,False,0.993908,-47.170407,675,0.878481,0.802083,1.014568,0.818792,0.877978,dist_bus,675,0.877978,0.877978,0.878481,STALLED_MOTORS,0.993908,2.782,11.839,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.236,1,1452,NEXT_STEP,True,0.993925,-47.336074,675,0.87849,0.802103,1.014565,0.818803,0.877987,dist_bus,675,0.877987,0.877987,0.87849,STALLED_MOTORS,0.993925,2.782,11.839,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.269,1,1453,NEXT_STEP,False,0.993925,-47.336074,675,0.87858,0.802072,1.014835,0.818832,0.878074,dist_bus,675,0.878074,0.878074,0.87858,STALLED_MOTORS,0.993925,2.778,11.824,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.272,1,1455,NEXT_STEP,True,0.993941,-47.501541,675,0.878588,0.802091,1.014831,0.818842,0.878082,dist_bus,675,0.878082,0.878082,0.878588,STALLED_MOTORS,0.993941,2.778,11.825,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.305,1,1456,NEXT_STEP,False,0.993941,-47.501541,675,0.878678,0.802062,1.0151,0.818871,0.87817,dist_bus,675,0.87817,0.87817,0.878678,STALLED_MOTORS,0.993941,2.775,11.809,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.308,1,1458,NEXT_STEP,True,0.993958,-47.6668,675,0.878687,0.802084,1.015096,0.818882,0.878179,dist_bus,675,0.878179,0.878179,0.878687,STALLED_MOTORS,0.993958,2.775,11.81,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.341,1,1459,NEXT_STEP,False,0.993958,-47.6668,675,0.878783,0.802087,1.015355,0.818906,0.878273,dist_bus,675,0.878273,0.878273,0.878783,STALLED_MOTORS,0.993958,2.771,11.793,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.344,1,1461,NEXT_STEP,True,0.993976,-47.831808,675,0.878792,0.802101,1.015356,0.818918,0.878282,dist_bus,675,0.878282,0.878282,0.878792,STALLED_MOTORS,0.993976,2.771,11.793,on,True,1.0,1.05,0.067,0.0,,,,0,6,6,0,0,6,6,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.377,1,1462,NEXT_STEP,False,0.993976,-47.831808,675,0.879967,0.801523,1.020022,0.818356,0.879418,dist_bus,675,0.879418,0.879418,0.879967,STALLED_MOTORS,0.993976,2.732,11.564,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.38,1,1464,NEXT_STEP,True,0.994213,-47.993893,675,0.879925,0.801915,1.019092,0.81877,0.879387,dist_bus,675,0.879387,0.879387,0.879925,STALLED_MOTORS,0.994213,2.741,11.604,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.413,1,1465,NEXT_STEP,False,0.994213,-47.993893,675,0.87999,0.801915,1.019158,0.818897,0.879451,dist_bus,675,0.879451,0.879451,0.87999,STALLED_MOTORS,0.994213,2.738,11.593,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.416,1,1467,NEXT_STEP,True,0.994255,-48.157464,675,0.880017,0.801937,1.019221,0.818893,0.879477,dist_bus,675,0.879477,0.879477,0.880017,STALLED_MOTORS,0.994255,2.738,11.594,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.449,1,1468,NEXT_STEP,False,0.994255,-48.157464,675,0.880113,0.801944,1.019485,0.818908,0.879571,dist_bus,675,0.879571,0.879571,0.880113,STALLED_MOTORS,0.994255,2.734,11.577,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.452,1,1470,NEXT_STEP,True,0.994291,-48.320923,675,0.880134,0.801965,1.019504,0.818932,0.879592,dist_bus,675,0.879592,0.879592,0.880134,STALLED_MOTORS,0.994291,2.735,11.578,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.485,1,1471,NEXT_STEP,False,0.994291,-48.320923,675,0.880229,0.80196,1.019765,0.818962,0.879685,dist_bus,675,0.879685,0.879685,0.880229,STALLED_MOTORS,0.994291,2.731,11.561,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.488,1,1473,NEXT_STEP,True,0.994318,-48.484292,675,0.880244,0.80198,1.019776,0.818977,0.879701,dist_bus,675,0.879701,0.879701,0.880244,STALLED_MOTORS,0.994318,2.731,11.562,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.521,1,1474,NEXT_STEP,False,0.994318,-48.484292,675,0.880339,0.801976,1.020036,0.819003,0.879793,dist_bus,675,0.879793,0.879793,0.880339,STALLED_MOTORS,0.994318,2.727,11.546,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.524,1,1476,NEXT_STEP,True,0.99434,-48.647493,675,0.880351,0.801993,1.020042,0.819017,0.879805,dist_bus,675,0.879805,0.879805,0.880351,STALLED_MOTORS,0.99434,2.727,11.547,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.557,1,1477,NEXT_STEP,False,0.99434,-48.647493,675,0.880445,0.801988,1.020302,0.819043,0.879896,dist_bus,675,0.879896,0.879896,0.880445,STALLED_MOTORS,0.99434,2.724,11.53,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.56,1,1479,NEXT_STEP,True,0.994358,-48.81048,675,0.880454,0.802004,1.020304,0.819055,0.879906,dist_bus,675,0.879906,0.879906,0.880454,STALLED_MOTORS,0.994358,2.724,11.531,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.593,1,1480,NEXT_STEP,False,0.994358,-48.81048,675,0.880548,0.801999,1.020564,0.81908,0.879997,dist_bus,675,0.879997,0.879997,0.880548,STALLED_MOTORS,0.994358,2.72,11.514,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.596,1,1482,NEXT_STEP,True,0.994374,-48.973218,675,0.880556,0.802013,1.020564,0.819091,0.880006,dist_bus,675,0.880006,0.880006,0.880556,STALLED_MOTORS,0.994374,2.72,11.515,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.629,1,1483,NEXT_STEP,False,0.994374,-48.973218,675,0.880649,0.802008,1.020824,0.819116,0.880097,dist_bus,675,0.880097,0.880097,0.880649,STALLED_MOTORS,0.994374,2.716,11.498,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.632,1,1485,NEXT_STEP,True,0.994388,-49.135682,675,0.880656,0.802022,1.020822,0.819126,0.880104,dist_bus,675,0.880104,0.880104,0.880656,STALLED_MOTORS,0.994388,2.716,11.499,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.665,1,1486,NEXT_STEP,False,0.994388,-49.135682,675,0.880768,0.801997,1.021071,0.819237,0.880214,dist_bus,675,0.880214,0.880214,0.880768,STALLED_MOTORS,0.994388,2.713,11.482,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.668,1,1488,NEXT_STEP,True,0.994403,-49.297829,675,0.880776,0.802013,1.021071,0.819244,0.880221,dist_bus,675,0.880221,0.880221,0.880776,STALLED_MOTORS,0.994403,2.713,11.483,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.701,1,1489,NEXT_STEP,False,0.994403,-49.297829,675,0.880903,0.801984,1.02131,0.819413,0.880346,dist_bus,675,0.880346,0.880346,0.880903,STALLED_MOTORS,0.994403,2.709,11.465,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.704,1,1491,NEXT_STEP,True,0.994419,-49.459629,675,0.880908,0.802002,1.021314,0.819408,0.880351,dist_bus,675,0.880351,0.880351,0.880908,STALLED_MOTORS,0.994419,2.709,11.466,on,True,1.0,1.05,0.083,0.0,,,,0,5,7,0,0,7,7,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.737,1,1492,NEXT_STEP,False,0.994419,-49.459629,675,0.881034,0.801978,1.021552,0.819571,0.880475,dist_bus,675,0.880475,0.880475,0.881034,STALLED_MOTORS,0.994419,2.705,11.448,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.74,1,1494,NEXT_STEP,True,0.994436,-49.621095,675,0.88104,0.801995,1.021557,0.819567,0.880481,dist_bus,675,0.880481,0.880481,0.88104,STALLED_MOTORS,0.994436,2.705,11.449,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.773,1,1495,NEXT_STEP,False,0.994436,-49.621095,675,0.881165,0.801969,1.021796,0.819731,0.880604,dist_bus,675,0.880604,0.880604,0.881165,STALLED_MOTORS,0.994436,2.701,11.432,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.776,1,1497,NEXT_STEP,True,0.994452,-49.78222,675,0.881171,0.801987,1.0218,0.819727,0.88061,dist_bus,675,0.88061,0.88061,0.881171,STALLED_MOTORS,0.994452,2.701,11.432,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.809,1,1498,NEXT_STEP,False,0.994452,-49.78222,675,0.881296,0.801961,1.022038,0.81989,0.880733,dist_bus,675,0.880733,0.880733,0.881296,STALLED_MOTORS,0.994452,2.697,11.415,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.812,1,1500,NEXT_STEP,True,0.994469,-49.943001,675,0.881303,0.801979,1.022043,0.819886,0.88074,dist_bus,675,0.88074,0.88074,0.881303,STALLED_MOTORS,0.994469,2.697,11.416,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.845,1,1501,NEXT_STEP,False,0.994469,-49.943001,675,0.881428,0.801953,1.02228,0.820049,0.880862,dist_bus,675,0.880862,0.880862,0.881428,STALLED_MOTORS,0.994469,2.693,11.398,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.848,1,1503,NEXT_STEP,True,0.994485,-50.10343,675,0.881433,0.80197,1.022285,0.820045,0.880868,dist_bus,675,0.880868,0.880868,0.881433,STALLED_MOTORS,0.994485,2.693,11.399,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.881,1,1504,NEXT_STEP,False,0.994485,-50.10343,675,0.881558,0.801945,1.022522,0.820207,0.880991,dist_bus,675,0.880991,0.880991,0.881558,STALLED_MOTORS,0.994485,2.689,11.382,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.884,1,1506,NEXT_STEP,True,0.994502,-50.263505,675,0.881564,0.801963,1.022527,0.820204,0.880997,dist_bus,675,0.880997,0.880997,0.881564,STALLED_MOTORS,0.994502,2.69,11.383,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.917,1,1507,NEXT_STEP,False,0.994502,-50.263505,675,0.881689,0.801937,1.022764,0.820366,0.88112,dist_bus,675,0.88112,0.88112,0.881689,STALLED_MOTORS,0.994502,2.686,11.365,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.92,1,1509,NEXT_STEP,True,0.994518,-50.42322,675,0.881695,0.801954,1.022768,0.820363,0.881126,dist_bus,675,0.881126,0.881126,0.881695,STALLED_MOTORS,0.994518,2.686,11.366,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.953,1,1510,NEXT_STEP,False,0.994518,-50.42322,675,0.881836,0.80191,1.022997,0.8206,0.881264,dist_bus,675,0.881264,0.881264,0.881836,STALLED_MOTORS,0.994518,2.682,11.347,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.956,1,1512,NEXT_STEP,True,0.994536,-50.582545,675,0.881841,0.801931,1.023006,0.820585,0.881269,dist_bus,675,0.881269,0.881269,0.881841,STALLED_MOTORS,0.994536,2.682,11.348,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.989,1,1513,NEXT_STEP,False,0.994536,-50.582545,675,0.88198,0.801897,1.023234,0.820809,0.881406,dist_bus,675,0.881406,0.881406,0.88198,STALLED_MOTORS,0.994536,2.678,11.33,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
7.992,1,1515,NEXT_STEP,True,0.994555,-50.741487,675,0.881986,0.801917,1.023244,0.820798,0.881413,dist_bus,675,0.881413,0.881413,0.881986,STALLED_MOTORS,0.994555,2.678,11.331,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
8.025,1,1516,NEXT_STEP,False,0.994555,-50.741487,675,0.882126,0.801885,1.02347,0.821022,0.88155,dist_bus,675,0.88155,0.88155,0.882126,STALLED_MOTORS,0.994555,2.673,11.312,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
8.028,1,1518,NEXT_STEP,True,0.994574,-50.900051,675,0.882133,0.801909,1.023479,0.82101,0.881557,dist_bus,675,0.881557,0.881557,0.882133,STALLED_MOTORS,0.994574,2.674,11.313,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
8.061,1,1519,NEXT_STEP,False,0.994574,-50.900051,675,0.882308,0.802074,1.023646,0.821204,0.881732,dist_bus,675,0.881732,0.881732,0.882308,STALLED_MOTORS,0.994574,2.669,11.293,on,True,1.0,1.05,0.083,0.0,,,,0,4,8,0,0,8,8,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
